id,artist_name,caption,url,description
3150,"Cheeseman, Thomas Gedge",Miss Effie carried him off as little rudely as might be.,https://www.oldbookillustrations.com/illustrations/garden-party/,A woman and a man are conversing at a garden-party while walking away from the crowd.
3151,"Job-Vernet, Léon",At the religious service.,https://www.oldbookillustrations.com/illustrations/religious-service/,"A man and a woman attend a religious service and read from the same book. This illustration is part of a series on life in the United States.
The caption reads in the original French: Au service religieux."
3152,"Johannot, Tony",The women and the secret.,https://www.oldbookillustrations.com/illustrations/women-and-secret/,"Two women are standing at the door of a house with a thatched roof. Vines are growing up the walls and in the background is a deserted street, with an empty cart parked in front of the inn, its shafts up in the air.
The whispering of the first woman is the only sound that seems to break the silence of this idle hour. A finger to her lips, she’s asking for a promise that will never be kept. This can be assumed from the smile of the second woman, from her gaze wandering far away and yet seeing nothing. Is it too far-fetched to imagine she is already anticipating the pleasure she will take in telling the story herself? In the foreground, the two ducks by the pool of water make a quacking echo to the two gossips.
The caption reads in the original French: Les femmes et le secret."
3153,Unknown,Initial letter—S.,https://www.oldbookillustrations.com/illustrations/initial-letter-s/,
3154,"Neuville, Alphonse de",Aramis's grave and thoughtful face appeared at the threshold.,https://www.oldbookillustrations.com/illustrations/appearing-at-threshold/,"A man is about to enter a room as all the faces turn towards him.
The caption reads in the original French: La sombre et pensive figure d’Aramis parut sur le seuil."
3155,"Johannot, Tony",The bear and the two companions.,https://www.oldbookillustrations.com/illustrations/the-bear-and-the-two-companions/,"A bear is laying his paw on a terrified hunter lying in the snow in front of him while a second hunter is climbing a tree in the background.
The caption reads in the original French: L’ours et les deux compagnons."
3156,"Neuville, Alphonse de","My dear, my only friend, do tell!",https://www.oldbookillustrations.com/illustrations/my-friend-please/,"A seventeenth-century musketeer urges his friend to speak.
The caption reads in the original French: Mon ami, mon seul ami, parlez !"
3157,"Neuville, Alphonse de",Aramis's gaze swept over the sea for a long while.,https://www.oldbookillustrations.com/illustrations/gazing-at-sea/,"A seventeenth-century Musketeer scans the horizon with a telescope while soldiers eat and drink beside a cannon.
The caption reads in the original French: Le regard d’Aramis plana longtemps sur la mer."
3158,"Job-Vernet, Léon",On the way to church.,https://www.oldbookillustrations.com/illustrations/off-to-church/,"A man, a woman, and their children in their Sunday clothes are on their way to church. This illustration is part of a series on life in the United States.
The caption reads in the original French: En allant à l’église."
3159,Unknown,Rickshaw (Chinese cart).,https://www.oldbookillustrations.com/illustrations/rickshaw/,"A man is pulling a rickshaw, in which a passenger is fanning himself while looking towards the viewer.
A rickshaw is a light vehicle traditionally pulled by a man who runs in front. It has two wheels and can carry one or two people. It was mostly used in Asia and particularly in Japan, where it first appeared under the name of jinrikisha. It quickly replaced the palanquin, a litter-vehicle which remained in use in places such as mountains where rickshaws couldn’t go.
The caption reads in the original French: La djinrintcha (voiture chinoise)."
3160,"Neuville, Alphonse de",A patrol of Swiss guards appeared in the garden.,https://www.oldbookillustrations.com/illustrations/up-the-ladder/,"A man is climbing up a ladder placed against a wall and is assisted by two friends while a night patrol approaches around the corner.
The caption reads in the original French: Une patrouille de Suisses parut dans le jardin."
3161,"Job-Vernet, Léon",At home.,https://www.oldbookillustrations.com/illustrations/at-home/,"Couple sitting at home, with the man reading at a desk and the woman facing the viewer. This illustration is part of a series on life in the United States.
The caption reads in the original French: A la maison."
3162,Unknown,Laubespin dealt his horse a few vigorous lashes from his crop.,https://www.oldbookillustrations.com/illustrations/bolting-horse/,"Two men riding horses in the woods, with one of the horses rearing up and the rider brandishing his crop.
The caption reads in the original French: Laubespin administra à son cheval de vigoureux coups de cravache."
3163,Unknown,An unexpected interruption changed the face of the fight.,https://www.oldbookillustrations.com/illustrations/fight-in-graveyard/,"Two men are fighting with knives in a graveyard. A third man comes running forward in the background, raising his walking-stick.
The caption reads in the original French: Une interruption inattendue changea la face du combat."
3164,"Castelli, Horace",The game of piquet.,https://www.oldbookillustrations.com/illustrations/whispering/,"Old man playing cards with a woman who is whispering to a boy as he wants to show her a book.
The caption reads in the original French: La partie de piquet."
3165,Unknown,"Théatre-Lyrique. Margot, stage and scenery. Act 2, scene 8.",https://www.oldbookillustrations.com/illustrations/light-opera-peformance/,"Light opera performance with full view of the stage filled with comedians in 18th century costume, for a show called Margot by Louis Clapisson (1808-1866).
The caption reads in the original French: Théatre-Lyrique. Margot, scène et décors ; scène VIII du deuxième acte."
3166,"Neuville, Alphonse de",I saw myself hanging over the dark pool.,https://www.oldbookillustrations.com/illustrations/sliding-down-rope/,"A man is sliding down a rope into a well to try and recover a paper floating on the surface of the water.
The caption reads in the original French: Je me vis suspendu au-dessus de cette flaque d’eau sombre."
3167,"Johannot, Tony",The miser and the monkey.,https://www.oldbookillustrations.com/illustrations/miser-and-monkey/,"A monkey is sitting on the edge of a balcony on a tower overlooking the sea. He is throwing money out into the water as a man with a horrified look on his face is coming up behind him to try and stop him.
The caption reads in the original French: Le thésauriseur et le singe."
3168,"Chéret, Jules","He greets her, and greets her again, and offers his bottle.",https://www.oldbookillustrations.com/illustrations/drunkenly/,"Pierrot kicks a woman who holds a bottle and falls head over heels.
The caption reads in the original French: Il la salue, la resalue, lui présente le goulot de sa bouteille."
3169,"Neuville, Alphonse de",The artist gazed at this group with satisfaction.,https://www.oldbookillustrations.com/illustrations/painter-at-work/,"A painter stands in front of an easel and looks at his model: a woman sitting in an armchair gazing down at her lover.
The caption reads in the original French: L’artiste contempla ce groupe avec satisfaction."
3170,Unknown,In turn Laubespin showed him the sharp blade of a stiletto.,https://www.oldbookillustrations.com/illustrations/arguing-between-tombs/,"Two men holding knives face each other in a graveyard, and an unconscious woman is lying on the ground before a tomb.
The caption reads in the original French: Laubespin lui montra à son tour la lame aiguë d’un stylet."
3171,"Job-Vernet, Léon",At the barber's.,https://www.oldbookillustrations.com/illustrations/barber-shop/,"Interior of a barbershop, with a barber shaving a client whose feet are up on a footrest. This illustration is part of a series on life in the United States.
The caption reads in the original French: Chez le coiffeur."
3172,"Castelli, Horace",So the priest took a pinch of snuff.,https://www.oldbookillustrations.com/illustrations/speaking-with-the-priest/,"A priest is speaking with a boy resting in bed and wearing a bandage around his head.
The caption reads in the original French: Monsieur le curé prit donc sa prise."
3173,"Castelli, Horace",You've put your hat on askew.,https://www.oldbookillustrations.com/illustrations/hat-askew/,"Maid pointing at a lady because her hat looks askew.
The caption reads in the original French: Vous avez mis votre bonnet de travers."
